Lon,Lat,Mask,Conf,brt_t13(K),frp(MW),line,sample,Sat,YearDay,Hour
34.604004,11.094872,9,80,329.579834,16.561024,349,1155,NDE,2018312,1113
34.595192,11.093616,7,21,318.308167,5.461096,349,1156,NDE,2018312,1113
25.894361,9.751709,7,26,316.694885,6.619974,349,2276,NDE,2018312,1113
23.825502,9.401676,8,63,312.780029,10.777359,349,2508,NDE,2018312,1113
34.806389,11.131310,8,58,321.694244,7.930129,350,1132,NDE,2018312,1113
34.611767,11.103480,9,88,338.289307,26.349207,350,1154,NDE,2018312,1113
25.892963,9.760005,7,22,321.832245,10.247910,350,2276,NDE,2018312,1113
32.232719,10.762492,8,64,323.606354,7.066256,351,1460,NDE,2018312,1113
32.225571,10.761427,8,79,332.173218,14.295444,351,1461,NDE,2018312,1113
26.594852,9.883677,9,81,329.670502,21.399355,351,2183,NDE,2018312,1113
26.584538,9.881996,9,89,340.104736,40.268024,351,2184,NDE,2018312,1113
34.807278,11.133326,8,68,323.200134,8.868382,352,1131,NDE,2018312,1113
34.612305,11.106614,8,71,324.440552,11.019477,352,1153,NDE,2018312,1113
30.114281,10.446815,9,85,338.223206,17.938053,352,1759,NDE,2018312,1113
30.099913,10.444569,9,98,357.390198,45.845119,352,1761,NDE,2018312,1113
30.505108,10.514398,8,51,326.221710,7.940792,353,1704,NDE,2018312,1113
30.227867,10.471395,9,83,336.755768,18.657152,353,1743,NDE,2018312,1113
30.213572,10.469167,8,38,324.135468,7.991342,353,1745,NDE,2018312,1113
25.893259,9.757472,8,41,323.531158,10.991459,353,2275,NDE,2018312,1113
35.088711,11.187005,8,47,317.378571,8.792410,354,1100,NDE,2018312,1113
35.069771,11.184424,8,38,316.731781,8.632106,354,1102,NDE,2018312,1113
34.769596,11.143291,9,98,356.295288,62.517014,354,1135,NDE,2018312,1113
31.606178,10.688801,8,53,322.456635,5.513111,354,1547,NDE,2018312,1113
30.262520,10.483631,8,75,333.743042,13.723474,354,1738,NDE,2018312,1113
30.212511,10.475855,9,96,353.075073,38.633991,354,1745,NDE,2018312,1113
30.205357,10.474738,9,100,394.062531,137.496597,354,1746,NDE,2018312,1113
30.112165,10.460215,8,35,322.840790,5.330689,354,1759,NDE,2018312,1113
26.749655,9.912585,8,56,317.564423,8.474358,354,2167,NDE,2018312,1113
26.586708,9.884912,9,90,340.650909,40.475056,354,2183,NDE,2018312,1113
26.576397,9.883162,8,45,321.871918,11.857656,354,2184,NDE,2018312,1113
23.817844,9.399676,8,69,316.881378,16.400253,354,2508,NDE,2018312,1113
20.033560,8.694266,8,57,316.104156,20.872437,354,2990,NDE,2018312,1113
35.097034,11.195848,8,79,326.822632,18.631786,355,1099,NDE,2018312,1113
35.087425,11.194531,8,62,320.955139,12.151263,355,1100,NDE,2018312,1113
30.361208,10.505780,8,62,327.115265,7.357792,355,1724,NDE,2018312,1113
30.261467,10.490307,9,88,343.524139,24.381796,355,1738,NDE,2018312,1113
30.254337,10.489210,9,92,346.979156,29.878702,355,1739,NDE,2018312,1113
30.247189,10.488090,8,42,325.726837,8.467065,355,1740,NDE,2018312,1113
30.204311,10.481426,9,100,362.950897,55.537971,355,1746,NDE,2018312,1113
29.453035,10.363475,8,71,325.014893,7.525936,355,1849,NDE,2018312,1113
26.077852,9.806271,9,100,371.044617,95.143753,355,2250,NDE,2018312,1113
26.070417,9.804997,9,97,355.024048,56.735695,355,2251,NDE,2018312,1113
30.210411,10.489232,8,79,331.290100,12.949428,356,1745,NDE,2018312,1113
26.076471,9.814469,9,100,368.223938,86.592567,356,2250,NDE,2018312,1113
23.117924,9.293555,8,66,314.062927,7.974125,356,2581,NDE,2018312,1113
34.528587,11.132404,8,67,324.937286,10.081460,357,1162,NDE,2018312,1113
29.819639,10.435150,8,76,341.353851,25.010431,357,1799,NDE,2018312,1113
26.735641,9.934420,8,36,322.546844,11.594009,357,2168,NDE,2018312,1113
23.204910,9.319637,8,54,315.453918,7.511059,357,2566,NDE,2018312,1113
23.193195,9.317525,9,80,324.826782,15.998764,357,2568,NDE,2018312,1113
21.956785,9.092419,8,75,317.954712,14.155953,357,2759,NDE,2018312,1113
34.466904,11.131216,8,67,325.343842,11.060012,358,1169,NDE,2018312,1113
31.721670,10.733203,8,73,328.920807,9.903498,358,1530,NDE,2018312,1113
31.714659,10.732224,8,76,329.312042,10.529478,358,1531,NDE,2018312,1113
31.679459,10.726951,8,79,331.661713,12.678040,358,1536,NDE,2018312,1113
29.760132,10.432753,8,66,329.127350,12.286998,358,1807,NDE,2018312,1113
29.752802,10.431595,9,90,343.797516,27.307390,358,1808,NDE,2018312,1113
27.864820,10.129343,9,86,336.192993,22.410307,358,2047,NDE,2018312,1113
24.336885,9.530875,9,83,329.288879,26.343487,358,2456,NDE,2018312,1113
22.619825,9.224515,9,85,330.613983,23.292555,358,2661,NDE,2018312,1113
22.613361,9.223352,9,86,332.419159,25.870977,358,2662,NDE,2018312,1113
31.720655,10.739843,9,91,344.794373,24.660528,359,1530,NDE,2018312,1113
31.713644,10.738867,8,75,334.323425,13.725655,359,1531,NDE,2018312,1113
29.751741,10.438362,8,67,331.838806,13.702401,359,1808,NDE,2018312,1113
29.343742,10.374216,8,68,327.565125,7.500505,359,1863,NDE,2018312,1113
28.171473,10.186703,8,71,323.644348,10.746582,359,2011,NDE,2018312,1113
27.370190,10.055780,8,50,316.353271,7.125207,359,2102,NDE,2018312,1113
22.624468,9.236121,9,80,323.710205,15.670239,359,2660,NDE,2018312,1113
30.306143,10.531423,8,59,325.401367,6.734945,360,1731,NDE,2018312,1113
30.299026,10.530329,9,90,343.744415,24.656694,360,1732,NDE,2018312,1113
27.368940,10.063324,9,100,377.231537,130.559555,360,2102,NDE,2018312,1113
26.721584,9.956259,8,47,325.307770,15.006732,360,2169,NDE,2018312,1113
26.800669,9.977443,8,43,322.849121,12.572457,361,2161,NDE,2018312,1113
31.338520,10.702781,9,93,348.865814,29.954435,362,1584,NDE,2018312,1113
30.862066,10.630451,8,67,327.945038,8.387794,362,1652,NDE,2018312,1113
30.855049,10.629381,8,58,327.798706,8.613030,362,1653,NDE,2018312,1113
27.394157,10.082928,8,57,324.004425,11.770742,362,2099,NDE,2018312,1113
26.799360,9.985249,9,93,345.755524,48.657269,362,2161,NDE,2018312,1113
23.077253,9.348763,8,71,319.743774,10.727314,362,2586,NDE,2018312,1113
31.351511,10.711525,8,59,329.516327,9.042101,363,1582,NDE,2018312,1113
31.344500,10.710467,8,55,327.335297,8.011225,363,1583,NDE,2018312,1113
27.149187,10.050687,8,71,321.771881,16.281601,363,2125,NDE,2018312,1113
26.798046,9.993061,9,95,349.269318,55.919106,363,2161,NDE,2018312,1113
31.217396,10.698044,8,56,326.626404,7.402930,364,1601,NDE,2018312,1113
32.203918,10.852855,9,89,342.527863,23.999006,365,1461,NDE,2018312,1113
30.450130,10.587725,9,100,368.796417,66.026054,365,1710,NDE,2018312,1113
28.923870,10.350430,9,93,348.157715,37.453320,365,1917,NDE,2018312,1113
28.916071,10.349195,9,94,348.942780,38.951744,365,1918,NDE,2018312,1113
26.815378,10.011936,9,100,368.619934,112.256454,365,2159,NDE,2018312,1113
22.689983,9.312214,8,63,327.354492,18.073399,365,2648,NDE,2018312,1113
22.683599,9.311089,8,67,335.062439,27.703405,365,2649,NDE,2018312,1113
31.250393,10.716611,8,77,331.831757,10.951955,366,1596,NDE,2018312,1113
26.814058,10.019732,9,100,380.199890,156.285156,366,2159,NDE,2018312,1113
26.723761,10.004996,9,83,331.138031,24.543392,366,2168,NDE,2018312,1113
23.255247,9.421316,8,55,317.928558,18.861731,366,2557,NDE,2018312,1113
32.016598,10.838542,9,80,338.558929,19.378881,367,1487,NDE,2018312,1113
32.022678,10.845087,9,88,345.585724,26.363062,368,1485,NDE,2018312,1113
26.817648,10.016099,9,100,396.395142,235.776688,368,2158,NDE,2018312,1113
32.028774,10.852805,8,49,330.657318,11.617272,369,1484,NDE,2018312,1113
27.907093,10.206770,8,66,323.899536,9.997105,369,2040,NDE,2018312,1113
26.816347,10.023892,8,62,327.897797,15.842258,369,2158,NDE,2018312,1113
26.726284,10.008579,9,80,330.577118,22.210720,369,2167,NDE,2018312,1113
25.370918,9.774321,8,53,319.613495,9.288238,369,2338,NDE,2018312,1113
31.857597,10.834210,8,48,320.231140,6.494109,370,1508,NDE,2018312,1113
27.905895,10.214079,8,67,324.410278,10.187327,370,2040,NDE,2018312,1113
28.965279,10.393758,9,81,333.090607,17.960073,371,1910,NDE,2018312,1113
28.864109,10.377511,9,88,340.795746,27.469185,371,1923,NDE,2018312,1113
22.689655,9.312395,9,84,329.855133,18.670916,371,2647,NDE,2018312,1113
22.683287,9.311220,9,89,337.970245,29.482378,371,2648,NDE,2018312,1113
26.517948,9.997547,8,52,317.612457,10.897542,372,2187,NDE,2018312,1113
22.681444,9.321602,9,83,328.058502,18.640156,372,2648,NDE,2018312,1113
29.344404,10.468325,9,98,357.031189,47.853718,373,1860,NDE,2018312,1113
26.741144,10.043313,9,91,342.737488,41.353813,373,2165,NDE,2018312,1113
26.759892,10.054497,8,70,323.091461,9.788218,374,2163,NDE,2018312,1113
24.154926,9.606503,8,75,321.982269,17.968601,374,2472,NDE,2018312,1113
30.025640,10.589113,9,97,355.255524,41.642956,375,1767,NDE,2018312,1113
23.836626,9.560040,8,73,320.433655,19.213377,375,2503,NDE,2018312,1113
23.826128,9.558188,8,74,320.864777,20.433527,375,2504,NDE,2018312,1113
19.662371,8.794947,9,84,327.315948,43.737617,375,3023,NDE,2018312,1113
29.311054,10.484113,8,73,327.416016,9.088186,376,1864,NDE,2018312,1113
28.990646,10.433392,8,75,328.231964,12.703519,376,1906,NDE,2018312,1113
23.275061,9.470552,9,82,328.599060,36.266800,376,2554,NDE,2018312,1113
23.263466,9.468481,8,74,320.087616,20.812044,376,2555,NDE,2018312,1113
22.730654,9.373278,8,72,317.145447,8.508232,376,2639,NDE,2018312,1113
22.724350,9.372151,9,83,327.744537,18.608688,376,2640,NDE,2018312,1113
22.513062,9.334145,9,98,356.914612,70.759277,376,2673,NDE,2018312,1113
22.506567,9.332972,9,93,345.372009,46.871822,376,2674,NDE,2018312,1113
22.500038,9.331797,9,80,324.263580,17.042196,376,2675,NDE,2018312,1113
29.317484,10.492144,9,89,341.962097,23.765392,377,1863,NDE,2018312,1113
29.309950,10.490958,9,92,346.593018,29.815834,377,1864,NDE,2018312,1113
26.665173,10.062880,9,90,340.788635,41.775536,377,2172,NDE,2018312,1113
23.330614,9.490645,8,70,317.351776,16.484114,377,2549,NDE,2018312,1113
23.319313,9.488643,8,78,323.711029,26.413868,377,2550,NDE,2018312,1113
23.226805,9.472261,9,81,326.506927,31.996984,377,2558,NDE,2018312,1113
30.294897,10.651355,8,30,320.045074,6.592638,378,1729,NDE,2018312,1113
30.287661,10.650245,9,97,355.511902,44.216099,378,1730,NDE,2018312,1113
30.280346,10.649116,8,34,325.762573,8.604532,378,1731,NDE,2018312,1113
29.308865,10.497814,8,69,327.478302,8.669163,378,1864,NDE,2018312,1113
26.663849,10.070741,8,40,320.887390,11.728932,378,2172,NDE,2018312,1113
23.362677,9.506508,8,71,318.186035,16.879185,378,2546,NDE,2018312,1113
29.140938,10.478429,9,83,334.607849,17.467003,379,1886,NDE,2018312,1113
29.087385,10.469984,8,79,331.238922,15.866858,379,1893,NDE,2018312,1113
28.925270,10.444385,8,55,320.296082,6.315831,379,1914,NDE,2018312,1113
26.580833,10.065107,8,52,325.314056,17.335224,379,2180,NDE,2018312,1113
24.716785,9.751351,9,87,336.249329,34.536182,379,2412,NDE,2018312,1113
23.150150,9.479366,8,46,315.628418,6.886764,379,2569,NDE,2018312,1113
35.281479,11.398591,8,53,314.224213,6.889800,380,1076,NDE,2018312,1113
31.727417,10.882726,9,80,332.707245,12.384785,380,1525,NDE,2018312,1113
31.720375,10.881670,9,83,336.171265,15.770252,380,1526,NDE,2018312,1113
30.455742,10.689756,8,74,331.867157,11.000111,380,1706,NDE,2018312,1113
29.374308,10.522108,8,73,328.823364,9.706250,380,1855,NDE,2018312,1113
28.978447,10.459900,9,81,333.132202,17.254913,380,1907,NDE,2018312,1113
27.385511,10.204927,8,76,326.343903,12.174424,380,2097,NDE,2018312,1113
26.579493,10.073009,8,53,330.791870,23.487692,380,2180,NDE,2018312,1113
25.675262,9.922666,8,74,322.341125,10.315948,380,2298,NDE,2018312,1113
22.666372,9.404574,9,82,327.410461,20.292755,380,2648,NDE,2018312,1113
35.290092,11.407622,9,95,348.746796,54.376282,381,1075,NDE,2018312,1113
35.280460,11.406266,9,91,342.192963,41.625252,381,1076,NDE,2018312,1113
26.770712,10.112500,8,71,324.406860,15.244974,381,2161,NDE,2018312,1113
26.760708,10.110865,8,61,322.021484,11.401070,381,2162,NDE,2018312,1113
26.598675,10.084282,8,39,325.635132,15.465498,381,2178,NDE,2018312,1113
34.257484,11.268290,8,79,330.915680,14.229332,382,1190,NDE,2018312,1113
32.280056,10.978907,8,79,332.607849,12.168536,382,1447,NDE,2018312,1113
29.734871,10.592220,8,68,324.564484,6.529205,382,1806,NDE,2018312,1113
24.121426,9.677814,8,57,322.157806,18.338963,382,2474,NDE,2018312,1113
34.349808,11.288974,8,77,328.627350,11.880676,383,1179,NDE,2018312,1113
30.741922,10.754067,9,88,341.609528,23.354582,383,1665,NDE,2018312,1113
28.920784,10.472189,9,98,357.031158,49.393356,383,1914,NDE,2018312,1113
26.707813,10.118302,8,63,320.357086,9.171874,383,2167,NDE,2018312,1113
26.687613,10.115008,9,87,336.941925,32.650402,383,2169,NDE,2018312,1113
32.292088,10.993047,8,74,329.170990,9.226093,384,1444,NDE,2018312,1113
28.920612,10.473771,9,100,360.587494,55.231831,384,1913,NDE,2018312,1113
28.912844,10.472513,8,30,328.280853,9.691788,384,1914,NDE,2018312,1113
26.600647,10.087650,8,74,326.500305,18.306692,384,2177,NDE,2018312,1113
34.349960,11.293262,9,81,331.732239,14.645907,385,1178,NDE,2018312,1113
30.753323,10.769111,9,89,343.102692,22.801376,385,1662,NDE,2018312,1113
28.919497,10.480723,8,57,328.279907,8.867119,385,1913,NDE,2018312,1113
30.456074,10.730135,9,100,360.869965,50.503448,386,1704,NDE,2018312,1113
26.689377,10.118970,9,96,353.141174,64.755119,386,2168,NDE,2018312,1113
26.679285,10.117254,9,92,345.448090,47.729832,386,2169,NDE,2018312,1113
22.664545,9.405255,8,62,326.639801,20.252403,386,2647,NDE,2018312,1113
27.517315,10.265903,9,86,337.119293,25.490088,387,2081,NDE,2018312,1113
27.508289,10.264413,9,91,344.136230,36.937828,387,2082,NDE,2018312,1113
26.688057,10.126810,8,48,321.756989,9.439706,387,2168,NDE,2018312,1113
25.670277,9.952516,9,100,363.211548,79.116631,387,2297,NDE,2018312,1113
22.868948,9.453441,8,71,321.449738,12.178909,387,2614,NDE,2018312,1113
22.862770,9.452312,8,68,321.849091,12.579719,387,2615,NDE,2018312,1113
27.516085,10.273365,9,81,331.309570,18.142637,388,2081,NDE,2018312,1113
25.668873,9.960917,9,85,332.971619,22.204878,388,2297,NDE,2018312,1113
23.622414,9.610375,8,73,320.497314,20.512421,389,2521,NDE,2018312,1113
34.491360,11.350125,9,82,332.416290,20.347902,390,1161,NDE,2018312,1113
26.804211,10.170465,8,63,319.265198,13.794730,390,2156,NDE,2018312,1113
25.873352,10.013156,9,84,334.421722,24.348476,390,2270,NDE,2018312,1113
25.603128,9.966914,8,68,325.994049,15.364026,390,2305,NDE,2018312,1113
22.960890,9.501714,9,89,338.405670,28.820446,390,2598,NDE,2018312,1113
22.954899,9.500632,9,81,328.852356,17.488144,390,2599,NDE,2018312,1113
26.611784,10.146297,9,81,329.689972,18.365702,391,2175,NDE,2018312,1113
26.601583,10.144589,9,87,336.976288,30.466711,391,2176,NDE,2018312,1113
22.959021,9.511858,8,45,318.265442,7.998139,391,2598,NDE,2018312,1113
22.953024,9.510769,8,78,323.934631,13.183142,391,2599,NDE,2018312,1113
22.910727,9.503166,8,68,315.869965,7.629049,391,2606,NDE,2018312,1113
32.133423,11.024390,8,74,329.345673,10.115179,392,1465,NDE,2018312,1113
29.606665,10.639112,9,96,353.727844,41.299675,392,1821,NDE,2018312,1113
29.591908,10.636798,9,94,350.279938,36.307617,392,1823,NDE,2018312,1113
26.610447,10.154180,8,71,325.567657,12.347809,392,2175,NDE,2018312,1113
25.678724,9.997141,8,40,322.255219,9.926221,392,2295,NDE,2018312,1113
24.223602,9.746106,8,67,317.477692,11.835906,392,2462,NDE,2018312,1113
22.692236,9.474470,8,77,322.223724,14.522917,392,2641,NDE,2018312,1113
35.147930,11.464473,8,75,322.948669,13.821364,393,1088,NDE,2018312,1113
26.680140,10.173862,9,85,334.720551,27.707113,393,2168,NDE,2018312,1113
23.931005,9.704556,8,68,317.391724,14.119443,393,2491,NDE,2018312,1113
22.852123,9.513733,8,36,318.670227,9.078362,393,2615,NDE,2018312,1113
22.845995,9.512635,9,98,357.250061,64.459435,393,2616,NDE,2018312,1113
22.839941,9.511563,9,98,357.250061,65.244186,393,2617,NDE,2018312,1113
22.607437,9.469954,8,60,333.878876,24.668882,393,2654,NDE,2018312,1113
21.504387,9.270267,9,90,337.607391,43.007507,393,2812,NDE,2018312,1113
21.496695,9.268863,9,81,323.903320,21.575768,393,2813,NDE,2018312,1113
21.488976,9.267454,8,79,321.423401,19.055868,393,2814,NDE,2018312,1113
29.947348,10.706067,9,86,338.552277,19.236286,394,1774,NDE,2018312,1113
29.597122,10.651515,9,92,346.466553,29.742735,394,1822,NDE,2018312,1113
26.848427,10.209758,8,56,319.712799,9.580853,394,2151,NDE,2018312,1113
26.838560,10.208133,8,53,322.544800,13.241752,394,2152,NDE,2018312,1113
26.678822,10.181705,8,76,327.083191,15.779727,394,2168,NDE,2018312,1113
22.850397,9.523975,8,69,323.034302,13.550849,394,2615,NDE,2018312,1113
22.592821,9.478071,9,87,334.219330,27.182222,394,2656,NDE,2018312,1113
21.901693,9.353899,8,72,315.753693,11.580517,394,2758,NDE,2018312,1113
35.250557,11.494329,9,90,339.928040,36.806248,395,1077,NDE,2018312,1113
35.240952,11.492986,8,66,320.803925,10.987254,395,1078,NDE,2018312,1113
30.573938,10.809525,9,98,357.527893,47.484993,395,1686,NDE,2018312,1113
27.184467,10.272874,8,48,325.248169,11.926294,395,2116,NDE,2018312,1113
26.687590,10.191216,9,83,332.018951,22.702501,395,2167,NDE,2018312,1113
23.136097,9.584995,8,71,324.901093,13.425479,395,2567,NDE,2018312,1113
22.623360,9.494247,9,85,334.536835,26.521246,395,2651,NDE,2018312,1113
22.616726,9.493071,9,97,354.229736,60.840179,395,2652,NDE,2018312,1113
22.610239,9.491921,7,25,326.529449,16.218346,395,2653,NDE,2018312,1113
22.295088,9.435736,9,82,326.942596,20.985443,395,2701,NDE,2018312,1113
22.288443,9.434543,8,71,319.464386,12.541759,395,2702,NDE,2018312,1113
35.326885,11.512819,8,72,320.229706,11.944783,396,1069,NDE,2018312,1113
35.249424,11.501973,8,60,318.845490,8.919030,396,1077,NDE,2018312,1113
27.183199,10.280480,8,77,329.324097,16.448706,396,2116,NDE,2018312,1113
24.177799,9.776474,8,70,319.200378,14.573959,396,2466,NDE,2018312,1113
35.335567,11.521885,8,66,319.825378,11.278658,397,1068,NDE,2018312,1113
35.325806,11.520508,9,93,345.327393,48.239010,397,1069,NDE,2018312,1113
30.628290,10.831439,9,100,360.564148,48.227600,397,1678,NDE,2018312,1113
26.695017,10.208545,9,89,340.809662,36.351822,397,2166,NDE,2018312,1113
24.651031,9.866943,8,60,320.973694,11.769281,397,2416,NDE,2018312,1113
23.672907,9.699034,8,79,325.926422,28.732292,397,2515,NDE,2018312,1113
23.431541,9.657166,9,88,337.412903,51.454929,397,2537,NDE,2018312,1113
29.143417,10.608500,9,84,336.239777,18.177885,398,1882,NDE,2018312,1113
29.135773,10.607296,7,21,324.085205,6.558210,398,1883,NDE,2018312,1113
26.882563,10.247208,9,84,333.615051,26.213005,398,2147,NDE,2018312,1113
23.724260,9.717821,8,57,322.734161,21.790133,398,2510,NDE,2018312,1113
35.067013,11.499545,9,83,331.604279,21.339546,399,1096,NDE,2018312,1113
26.881266,10.254951,8,77,326.548828,16.323824,399,2147,NDE,2018312,1113
35.326607,11.526045,8,69,318.698853,11.523607,400,1068,NDE,2018312,1113
26.696606,10.212146,8,72,323.816101,10.848017,400,2165,NDE,2018312,1113
26.666395,10.206986,8,76,325.974548,14.588861,400,2168,NDE,2018312,1113
35.068325,11.499049,9,84,332.885193,23.169024,401,1095,NDE,2018312,1113
29.140602,10.624362,9,84,339.409241,21.333044,401,1881,NDE,2018312,1113
26.883713,10.252018,9,92,345.255188,45.470089,401,2146,NDE,2018312,1113
29.147121,10.632463,9,89,342.287720,24.311550,402,1880,NDE,2018312,1113
29.139496,10.631244,9,92,346.909241,30.984903,402,1881,NDE,2018312,1113
28.060652,10.456281,8,73,327.242279,13.046598,402,2016,NDE,2018312,1113
23.675827,9.697735,9,81,327.524994,29.246284,402,2514,NDE,2018312,1113
23.435148,9.654030,9,85,331.771545,37.242931,402,2536,NDE,2018312,1113
35.323418,11.549144,8,65,316.928711,8.861506,403,1068,NDE,2018312,1113
35.313705,11.547824,8,71,319.988525,11.880001,403,1069,NDE,2018312,1113
35.207504,11.533429,8,75,326.380432,16.522133,403,1080,NDE,2018312,1113
35.198059,11.532148,8,77,326.530792,16.489460,403,1081,NDE,2018312,1113
29.565262,10.705914,9,90,344.028290,26.337948,403,1824,NDE,2018312,1113
25.461901,10.024283,8,49,319.787659,10.305671,403,2320,NDE,2018312,1113
23.727005,9.716911,8,73,320.010895,17.880674,403,2509,NDE,2018312,1113
23.433493,9.663854,8,73,320.271820,18.308125,403,2536,NDE,2018312,1113
30.901466,10.920136,8,58,331.157318,9.209789,404,1637,NDE,2018312,1113
30.528610,10.862965,9,83,335.890076,17.062634,404,1690,NDE,2018312,1113
29.564194,10.712697,9,92,346.999298,31.071487,404,1824,NDE,2018312,1113
29.198112,10.654697,8,50,324.621521,6.834225,404,1873,NDE,2018312,1113
29.190531,10.653488,8,76,329.710449,11.575215,404,1874,NDE,2018312,1113
28.679537,10.571639,9,91,344.815796,31.723909,404,1940,NDE,2018312,1113
28.671600,10.570358,8,70,325.878021,10.334811,404,1941,NDE,2018312,1113
28.591928,10.557487,8,62,322.783539,8.133933,404,1951,NDE,2018312,1113
26.620626,10.231506,9,89,339.889404,37.337925,404,2172,NDE,2018312,1113
23.085922,9.611016,9,88,337.124908,27.057095,404,2573,NDE,2018312,1113
23.080067,9.609946,8,77,322.831848,11.253235,404,2574,NDE,2018312,1113
35.196045,11.547437,8,63,320.150177,9.512108,405,1081,NDE,2018312,1113
31.644365,11.039109,8,75,329.913330,10.416891,405,1531,NDE,2018312,1113
30.527571,10.869608,9,92,346.381561,28.578701,405,1690,NDE,2018312,1113
29.197023,10.661569,9,91,344.961823,28.481594,405,1873,NDE,2018312,1113
26.619303,10.239376,8,58,322.324677,12.901459,405,2172,NDE,2018312,1113
26.337955,10.191792,8,51,318.816681,7.882585,405,2203,NDE,2018312,1113
21.575785,9.344309,9,82,326.213654,24.316748,405,2800,NDE,2018312,1113
21.568310,9.342921,9,92,342.251373,51.558224,405,2801,NDE,2018312,1113
21.560837,9.341529,8,74,317.038483,13.302123,405,2802,NDE,2018312,1113
25.417269,10.042850,8,33,322.159149,10.470781,406,2325,NDE,2018312,1113
29.846302,10.777721,8,76,329.944824,13.054330,407,1785,NDE,2018312,1113
22.112671,9.465885,9,92,343.070038,45.462421,407,2725,NDE,2018312,1113
22.105675,9.464608,9,100,364.674866,98.306023,407,2726,NDE,2018312,1113
22.098688,9.463326,8,73,317.094238,11.520218,407,2727,NDE,2018312,1113
28.563343,10.581798,9,100,371.581665,85.760414,408,1954,NDE,2018312,1113
22.103706,9.475355,8,64,315.621521,9.570138,408,2726,NDE,2018312,1113
35.087795,11.563548,8,74,322.926544,10.017575,409,1092,NDE,2018312,1113
29.844164,10.791181,8,76,331.008392,13.525045,409,1785,NDE,2018312,1113
29.742273,10.775300,8,78,331.242889,13.459647,409,1799,NDE,2018312,1113
28.562187,10.588842,9,100,384.507050,124.200256,409,1954,NDE,2018312,1113
23.924868,9.811090,8,74,321.771210,16.510941,409,2489,NDE,2018312,1113
35.200348,11.586964,8,76,324.126556,11.974307,410,1080,NDE,2018312,1113
30.719698,10.933132,9,95,351.629272,35.654095,410,1662,NDE,2018312,1113
28.561047,10.595889,9,94,349.645233,37.904442,410,1954,NDE,2018312,1113
28.000288,10.505867,9,82,334.073517,19.559036,410,2022,NDE,2018312,1113
26.592316,10.275306,8,48,317.908630,9.094616,410,2174,NDE,2018312,1113
25.750160,10.134317,8,78,325.799469,17.096977,410,2282,NDE,2018312,1113
25.742470,10.133020,8,36,312.553955,6.163621,410,2283,NDE,2018312,1113
23.607630,9.765283,8,72,319.698578,17.496149,410,2519,NDE,2018312,1113
30.894264,10.966540,9,86,339.541229,19.241968,411,1637,NDE,2018312,1113
29.014849,10.675091,9,97,354.751160,43.559643,411,1896,NDE,2018312,1113
28.551880,10.601664,9,84,336.176117,20.128481,411,1955,NDE,2018312,1113
23.901207,9.826483,9,85,332.670502,34.852058,411,2491,NDE,2018312,1113
23.386280,9.736458,9,88,336.801300,48.452793,411,2539,NDE,2018312,1113
22.882442,9.647580,8,63,318.055481,9.610832,411,2605,NDE,2018312,1113
22.876410,9.646509,8,77,322.455200,13.782457,411,2606,NDE,2018312,1113
35.226845,11.606248,8,60,320.767090,9.487129,412,1077,NDE,2018312,1113
26.579443,10.289361,8,33,320.435669,10.518219,412,2175,NDE,2018312,1113
25.481016,10.106219,8,77,325.812408,16.732166,412,2316,NDE,2018312,1113
23.156063,9.706253,8,60,319.496552,16.658836,412,2559,NDE,2018312,1113
29.745293,10.803427,8,75,329.627167,9.821589,413,1798,NDE,2018312,1113
25.722755,10.155431,8,69,319.637329,11.494558,413,2285,NDE,2018312,1113
25.471498,10.113348,8,52,322.025726,12.499025,413,2317,NDE,2018312,1113
23.154322,9.716249,8,74,324.094513,24.643988,413,2559,NDE,2018312,1113
25.721312,10.163767,8,43,318.684906,10.406696,414,2285,NDE,2018312,1113
23.834005,9.844218,8,59,324.232300,23.887966,414,2497,NDE,2018312,1113
29.041107,10.707550,8,74,333.056183,13.036208,415,1892,NDE,2018312,1113
26.410189,10.285944,8,74,334.877045,36.140289,415,2191,NDE,2018312,1113
35.188549,11.615228,8,73,322.226746,9.179950,416,1080,NDE,2018312,1113
29.843876,10.837533,8,66,326.179657,8.000602,416,1783,NDE,2018312,1113
35.440052,11.656765,8,65,317.815948,9.308982,417,1054,NDE,2018312,1113
25.721802,10.160713,8,61,328.777405,20.665623,417,2284,NDE,2018312,1113
29.526983,10.801390,8,60,331.146118,11.621752,418,1826,NDE,2018312,1113
26.402142,10.286588,9,100,368.279816,120.518288,418,2191,NDE,2018312,1113
23.158886,9.711855,9,83,329.016083,36.652443,418,2558,NDE,2018312,1113
23.147400,9.709761,8,68,318.582916,18.497110,418,2559,NDE,2018312,1113
35.194912,11.639445,9,96,352.703003,58.065750,419,1079,NDE,2018312,1113
29.060448,10.734181,8,67,329.775238,9.351283,419,1888,NDE,2018312,1113
26.400787,10.294550,9,100,366.220795,111.112938,419,2191,NDE,2018312,1113
23.836491,9.844938,8,76,322.753479,21.575102,419,2496,NDE,2018312,1113
26.348801,10.293900,8,72,327.680450,15.027525,420,2198,NDE,2018312,1113
25.988985,10.232416,8,70,324.358429,13.186532,420,2248,NDE,2018312,1113
34.020477,11.492175,9,89,341.848877,30.312130,421,1211,NDE,2018312,1113
30.897371,11.034672,8,70,326.562469,6.728776,421,1634,NDE,2018312,1113
