Latitude,Longitude,Time,H2O_MR_500mb,H2O_MR_850mb,CO_MR_500mb,CO_MR_850mb,O3_MR_500mb,O3_MR_850mb,CH4_MR_500mb,CH4_MR_850mb,N2O_MR_500mb,N2O_MR_850mb,CO2_500mb,CO2_850mb,datetime
40.267406,-121.68621,2018-11-20 21:05:47.183998108,0.0005514471,0.004796037,98.6055,119.76439,54.909798,23.698793,1880.4235,1906.2744,317.53775,318.7523,403.08423,404.3161,2018-11-20 21:05:47.183998108
40.361626,-121.121414,2018-11-20 21:05:47.383998871,0.0006937623,0.0047469633,91.48863,113.098305,57.42460300000001,25.062254,1885.2338,1893.9895,320.0690600000001,315.84192,403.21594,403.20718,2018-11-20 21:05:47.383998871
40.22538,-120.58172,2018-11-21 09:24:21.184000015,0.0008018100599999999,0.0045148362,123.51793,139.31392,55.905025,23.704264,1837.6261,1895.08,312.86765,316.19553,401.14822,402.95047,2018-11-21 09:24:21.184000015
40.300766,-121.71707,2018-11-21 09:24:21.384000778,0.0010922067,0.0051780640000000005,92.31179,119.42073,57.42771,24.091127,1873.7781,1899.8383,319.59006,320.97156,401.9007,402.43973,2018-11-21 09:24:21.384000778
39.75673,-120.68003,2018-11-21 09:24:29.184000015,0.0008860331,0.0051357583,92.84695,122.04898,55.99909200000001,24.031208,1871.1448,1898.5391,318.59454,319.9925,401.7124,402.41626,2018-11-21 09:24:29.184000015
39.83237,-121.80759,2018-11-21 09:24:29.384000778,0.0010634694,0.004199818,89.41379,115.4966,53.57029,23.356997,1837.1588,1884.3654,315.00208,316.43774,402.8773,402.58728,2018-11-21 09:24:29.384000778
39.287964,-120.77818,2018-11-21 09:24:37.183998108,0.001010167,0.0037808602,91.573524,119.70968,56.856274,24.1504,1891.6519,1897.1462,320.1457,321.50635,403.9626,403.13272,2018-11-21 09:24:37.183998108
39.3638,-121.89798,2018-11-21 09:24:37.383998871,0.0010428859,0.0034672871999999995,75.5437,110.60477,54.411564,23.57568,1840.2197,1886.0643,316.7304,318.2699,402.65164,402.73572,2018-11-21 09:24:37.383998871
38.81915,-120.87591,2018-11-21 09:24:45.183998108,0.0010382772,0.0040434054,103.084404,123.56161000000002,56.49088,24.04054,1897.9546,1907.5358,319.31683,320.7082,403.14716,403.23163,2018-11-21 09:24:45.183998108
38.89526,-121.98826,2018-11-21 09:24:45.383998871,0.0010318833,0.0040360037,81.843475,117.64018,53.24557,23.388672,1839.7266,1884.2275,315.9841,317.59122,402.06104,402.2834,2018-11-21 09:24:45.383998871
38.80437,-121.314674,2018-11-21 20:46:33.583999395,0.0004075965,0.005089626,122.13953,120.557945,61.500446,24.789452,1924.2904,1927.1184,320.7854,322.11328,405.52325,404.0966,2018-11-21 20:46:33.583999395
38.934498,-120.68802,2018-11-21 20:46:33.784000397,0.00025000167,0.0070087863,141.26863,154.14604,59.20349,24.247196,1857.8483,1900.3934,319.0175,320.46173,400.51755,402.3887,2018-11-21 20:46:33.784000397
39.264523,-121.49281,2018-11-21 20:46:41.583999395,0.0002547157,0.00484443,172.48471,207.43698,58.78354,24.06759,1927.0076,1916.0083,318.23477,319.82065,400.27386,402.16354,2018-11-21 20:46:41.583999395
39.395607,-120.86214,2018-11-21 20:46:41.784000397,0.0003419263200000001,0.0057974476,109.15962,133.67926,55.668686,23.66085,1865.5884,1901.2703,318.77567,320.29193,402.57022,402.901,2018-11-21 20:46:41.784000397
39.517967,-120.258606,2018-11-21 20:46:41.984001160,0.00044144414,0.005555049,107.838615,118.072,58.12944399999999,26.07169,1901.4633,1863.717,317.44107,310.39227,402.59518,402.91394,2018-11-21 20:46:41.984001160
39.724205,-121.672905,2018-11-21 20:46:49.583999395,0.0006620741,0.0040900605,195.2084,203.39449,60.10429,24.18185,1867.8647,1902.21,319.463,320.9026,400.01645,402.2453,2018-11-21 20:46:49.583999395
39.85625,-121.03847,2018-11-21 20:46:49.784000397,0.0002278654,0.0025785975,200.61884,134.5768,59.83335500000001,23.988384,1957.0265,1903.7891,317.95273,319.66183,400.7816,402.77765,2018-11-21 20:46:49.784000397
39.97949000000001,-120.43117,2018-11-21 20:46:49.984001160,0.0008749230999999999,0.0037516518,118.1648,124.54869,58.70939,24.987568,1887.8734,1909.2694,316.81882,315.84048,401.1197,402.5221,2018-11-21 20:46:49.984001160
40.183617,-121.85545,2018-11-21 20:46:57.583999395,0.0012603316,0.0031768235,245.37616,193.56683,56.67814,23.556417,1919.9773,1898.417,320.76514,321.8762,402.5347,402.91782,2018-11-21 20:46:57.583999395
40.31665,-121.217,2018-11-21 20:46:57.784000397,0.001295466,0.0027419806,228.99329,198.03326,58.861576,24.886873,1886.1196,1864.2483,319.10635,315.86053,400.3303,403.12286,2018-11-21 20:46:57.784000397
39.638706,-120.45242,2018-11-22 10:45:59.984001160,0.0005980388400000001,0.0017302975,94.674805,116.86783,69.51751999999999,25.976349,1894.4288,1897.7247,318.64548,315.84732,402.61792,402.93082,2018-11-22 10:45:59.984001160
40.024433,-121.953285,2018-11-22 10:46:00.184000015,0.00058087986,0.0039984034,92.02392,156.58682,74.51098,26.535898,1870.9457,1922.0887,318.07574,319.53787,404.54935,404.5379,2018-11-22 10:46:00.184000015
39.19764,-120.687874,2018-11-22 10:46:07.984000206,0.00066689803,0.0051613995,95.59989,122.71426,70.88930500000002,25.938026,1974.3679,1925.2343,321.66116,322.8644,401.94342,402.75034,2018-11-22 10:46:07.984000206
39.579235,-122.18035,2018-11-22 10:46:08.184000015,0.000590101,0.005788414,100.18584,122.67658,75.0399,26.900923,1909.5569,1932.6171,318.39084,319.88843,400.46667,402.39664,2018-11-22 10:46:08.184000015
38.75606,-120.91992,2018-11-22 10:46:15.984000206,0.0005990869000000001,0.0057391264,113.631996,175.70633999999995,67.593575,25.549881,1941.8492,1936.2471,321.34433,322.6166,401.2421,402.37143,2018-11-22 10:46:15.984000206
38.708416,-120.80245,2018-11-22 20:27:44.583999395,0.0005596058,0.0049459115000000005,100.60304,122.670975,74.87805999999998,27.420813,1879.2086,1933.7819,321.2465200000001,322.64548,401.9674,402.22757,2018-11-22 20:27:44.583999395
39.16037,-121.007935,2018-11-22 20:27:52.583999395,0.0005976243,0.0042705040000000005,128.36128,164.64247,68.62039,25.438215,1883.6147,1915.4607,318.03018,319.5656,401.54657,402.6859,2018-11-22 20:27:52.583999395
39.611973,-121.21544,2018-11-22 20:28:00.584000111,0.0005531878,0.003987191,114.47919,144.94339,67.19527,25.16045,1837.3363,1898.5973,316.40485,318.1101700000001,400.38394,402.1555,2018-11-22 20:28:00.584000111
39.83987800000001,-120.26787,2018-11-22 20:28:00.783999920,0.00047197152,0.0049270107,118.993774,140.59044,69.34793,25.901772,1896.7769,1919.7542,318.27133,315.82516,401.65732,402.60016,2018-11-22 20:28:00.783999920
40.063217,-121.42611,2018-11-22 20:28:08.583999395,0.00064981903,0.00382776,195.00298,229.17357,66.34644,24.628342,1837.2069,1894.4805,317.39185,319.29758,401.02695,402.7399,2018-11-22 20:28:08.583999395
40.00380300000001,-120.88403,2018-11-23 10:27:12.784000397,0.001223031,0.0051987018,130.79643000000002,136.56473,60.6005,24.050598,1902.5833,1896.2301,320.2266,321.51355,400.69232,402.67178,2018-11-23 10:27:12.784000397
40.179363,-121.748795,2018-11-23 10:27:12.984000206,0.0010458124,0.005640186,116.2014,129.4099,58.533314,23.777115,1822.3512,1890.7849,318.27826,319.8269,400.93372,402.40073,2018-11-23 10:27:12.984000206
39.550293,-121.08726,2018-11-23 10:27:20.784000397,0.0012039435,0.005570636,137.73212,149.84595,58.348595,23.909893,1878.4548,1898.6051,320.0251,321.36624,399.3887,402.08325,2018-11-23 10:27:20.784000397
39.72411,-121.94703,2018-11-23 10:27:20.983999252,0.0013554986,0.005371979,131.90536,187.0145,59.002293,24.022486,1927.0919,1910.6757,320.49536,321.77585,400.10757,401.98206,2018-11-23 10:27:20.983999252
39.096443,-121.28793,2018-11-23 10:27:28.784000397,0.001228573,0.006685154,109.65512,124.18398,59.43469200000001,24.594473,1913.4976,1909.1462,318.81436,320.33282,398.53033,401.16983,2018-11-23 10:27:28.784000397
39.26854,-122.14237,2018-11-23 10:27:28.983999252,0.0010940268,0.0048225094,98.73088,121.66862,62.47963000000001,25.315472,1809.9714,1870.9808,314.01526,315.68097,400.46344,401.7131,2018-11-23 10:27:28.983999252
38.64222,-121.4859,2018-11-23 10:27:36.784000397,0.0014134558,0.005600259000000001,157.74042,215.87831,60.59963199999999,24.462461,1965.6841,1910.4214,320.22614,321.5378,398.60202,401.67438,2018-11-23 10:27:36.784000397
38.945942,-120.40867,2018-11-23 20:09:03.983999968,0.00091427215,0.0063539622,99.92439,123.07844,56.50979,24.096882,1897.8478,1898.7487,317.00067,318.9163,399.867,402.37976,2018-11-23 20:09:03.983999968
39.387165,-120.64246,2018-11-23 20:09:11.984000206,0.001224343,0.005439161,116.07242,150.54419,57.926285,24.167229000000006,1894.3733,1895.7363,317.70825,319.62515,401.7994,402.8713,2018-11-23 20:09:11.984000206
39.82791,-120.879814,2018-11-23 20:09:19.983999252,0.00089643674,0.005698461,121.42523,145.07747,59.033627,24.436747,1872.3186,1898.404,316.9070700000001,318.85025,398.59457,402.1022,2018-11-23 20:09:19.983999252
40.26803,-121.11973,2018-11-23 20:09:27.983999252,0.0010800922,0.0043880483,161.38213000000005,158.21355,53.17285500000001,23.489029,1885.6399,1889.0392,317.71854,319.7550700000001,400.97363,402.9569,2018-11-23 20:09:27.983999252
38.686954,-121.07923999999998,2018-11-23 21:49:25.784000397,0.00087188726,0.0052715964,98.92076,164.30128,58.83850500000001,24.463644,1879.7913,1901.0676,317.46622,319.1511,402.3279,402.87866,2018-11-23 21:49:25.784000397
39.153976,-121.15004,2018-11-23 21:49:33.784000397,0.0009171156,0.00458645,109.45055,149.65163,58.940025,24.335154,1877.5122,1900.8187,317.38925,319.15735,401.32825,402.5584,2018-11-23 21:49:33.784000397
39.621323,-121.22099,2018-11-23 21:49:41.784000397,0.0009781726,0.0042553106,128.31,195.66359,61.83006700000001,24.706959,1978.844,1909.4009,323.82675,324.38626,401.49603,402.56946,2018-11-23 21:49:41.784000397
40.088276,-121.29098,2018-11-23 21:49:49.784000397,0.0008992158,0.004958084000000001,120.57252,173.45467,59.422287,24.266998,1895.0527,1897.7252,319.7026,321.1114,399.90833,402.4619,2018-11-23 21:49:49.784000397
40.00173,-120.784874,2018-11-24 10:08:25.983999252,0.0006571606500000001,0.007360569,108.81976,126.31371,57.54265600000001,23.911335,1879.2683,1898.046,320.07718,321.4197,401.41632,402.72342,2018-11-24 10:08:25.983999252
40.09391,-121.38032,2018-11-24 10:08:26.184000015,0.0006259293,0.007717741,120.308395,132.78783,56.404167,23.816519,1886.6333,1899.5089,320.17072,321.4987799999999,401.5777,402.8984,2018-11-24 10:08:26.184000015
39.441586,-120.344666,2018-11-24 10:08:33.784000397,0.0007552942999999999,0.005425205,113.32724,118.64029,58.188835,26.102884,1890.7177,1851.8177,318.8511,310.3892,402.3251,402.9572,2018-11-24 10:08:33.784000397
39.54017,-120.95735,2018-11-24 10:08:33.984001160,0.0007900799,0.0066525955000000005,109.983696,135.16885,56.418457,23.814262,1857.5298,1895.5261,318.7768200000001,320.24515,401.00113,402.6746,2018-11-24 10:08:33.984001160
39.63159,-121.54901,2018-11-24 10:08:34.183998108,0.0008082953,0.006798438,102.672134,143.1005,56.16693000000001,23.650612,1867.6814,1893.0175,319.64285,321.01202,401.9,402.53616,2018-11-24 10:08:34.183998108
39.717194,-122.12566,2018-11-24 10:08:34.383998871,0.0008222811,0.0058895643,112.273636,156.27908,54.92601,23.35549,1866.1115,1895.1868,319.4678,320.83978,401.35526,401.8995,2018-11-24 10:08:34.383998871
38.980694,-120.51908,2018-11-24 10:08:41.784000397,0.00085145177,0.006534722,93.34526,121.80494,56.96016700000001,23.96113,1849.3325,1891.194,319.4456,320.8268,402.80115,403.0961,2018-11-24 10:08:41.784000397
39.078426,-121.128006,2018-11-24 10:08:41.984001160,0.0009241078,0.0066961627,108.63131,142.69919,57.518257,23.992632,1879.6482,1897.9604,319.81796,321.19165,400.89404,402.39542,2018-11-24 10:08:41.984001160
39.169,-121.71574,2018-11-24 10:08:42.183998108,0.00095468876,0.0065627764,111.78515,164.7224,55.92391600000001,23.618706,1904.3866,1909.1504,320.37653,321.7308700000001,402.09177,402.4738,2018-11-24 10:08:42.183998108
38.616337,-121.296524,2018-11-24 10:08:49.984001160,0.0007496942,0.006768403599999999,108.20622,150.7384,58.633453,24.489756,1888.7759,1906.3522,320.44107,321.79053,401.7997,402.62482,2018-11-24 10:08:49.984001160
38.622974,-121.302155,2018-11-24 21:30:28.983999252,0.0010279688,0.004889313,105.042946,146.63277,53.380184,23.392385,1904.8676,1907.852,320.9908,322.29327,402.25754,402.8325200000001,2018-11-24 21:30:28.983999252
39.091866,-121.406746,2018-11-24 21:30:36.984001160,0.0011970489,0.005148968,115.96522,156.8974,53.65798,23.43059,1881.6924,1898.2676,320.28778,321.63205,402.2232,402.89514,2018-11-24 21:30:36.984001160
39.191307,-120.43093,2018-11-24 21:30:37.183998108,0.0010259929,0.0055578765,113.10586,128.86913,56.102528,24.00565,1942.1217,1905.8799,321.3958,322.6579,402.71408,402.9146,2018-11-24 21:30:37.183998108
39.560596,-121.51136,2018-11-24 21:30:44.984001160,0.0012234587,0.00587467,93.57745,121.18707,52.461117,23.048592000000006,1853.8541,1886.8882,318.9157,320.31714,403.2317,403.4915,2018-11-24 21:30:44.984001160
39.659973,-120.52891,2018-11-24 21:30:45.183998108,0.0010155085,0.005154585,95.46422,116.2497,55.739796,24.924774,1967.9216,1945.4281,321.76114,315.81705,403.344,402.9724,2018-11-24 21:30:45.183998108
40.0294,-121.616585,2018-11-24 21:30:52.984001160,0.0014054078,0.004537693,85.13602,109.90798,53.740047,23.333393,1889.9646,1914.8339,318.92734,320.24274,402.75568,403.26852,2018-11-24 21:30:52.984001160
40.128716,-120.62717,2018-11-24 21:30:53.183998108,0.000957195,0.005882921,95.22201,123.15545,53.946617,23.611982,1956.9585,1920.4479,322.2979,323.73956,404.24997,403.30933,2018-11-24 21:30:53.183998108
40.28066,-120.734085,2018-11-25 09:49:31.583999395,0.0011929923,0.0047573727,130.54944,132.0297,56.06711600000001,23.643328,1836.9481,1895.6185,317.80185,319.6101,401.87823,402.94757,2018-11-25 09:49:31.583999395
40.34838,-121.3371,2018-11-25 09:49:31.784000397,0.001391667,0.0052145133,103.913086,117.34822,58.713036,24.950512,1870.3219,1861.9962,318.57135,315.84116,402.33383,403.0142,2018-11-25 09:49:31.784000397
39.74592,-120.294304,2018-11-25 09:49:39.383998871,0.0013009212,0.0050424673,123.272385,131.14627,56.239662,24.778162,1886.6257,1879.7087,317.94928,315.82126,402.33856,402.91675,2018-11-25 09:49:39.383998871
39.81398400000001,-120.875114,2018-11-25 09:49:39.583999395,0.0012102812,0.0044738627,120.50453,133.27794,56.883625,23.780437,1875.4866,1896.083,316.3133200000001,318.2110600000001,401.89008,402.91547,2018-11-25 09:49:39.583999395
39.881245,-121.474,2018-11-25 09:49:39.784000397,0.0012943292,0.004891833,114.01458999999998,127.69843,57.506058,23.786531,1849.1255,1889.0117,317.9537,319.43625,403.35733,403.35013,2018-11-25 09:49:39.784000397
39.279606,-120.43794,2018-11-25 09:49:47.383998871,0.0013213742999999998,0.0044711228,104.84025,120.650116,55.11403000000001,24.734539,1891.0234,1863.3115,318.17288,315.7941600000001,401.28598,402.97855,2018-11-25 09:49:47.383998871
39.347195,-121.014885,2018-11-25 09:49:47.583999395,0.0013118369,0.005434019,107.25208,124.797585,57.23770500000001,23.84476,1872.9047,1896.7861,317.97647,319.51874,401.0158,402.73334,2018-11-25 09:49:47.583999395
39.41406,-121.60985,2018-11-25 09:49:47.784000397,0.0013418441,0.0043943706,102.46067,120.57764,58.623417,24.03653,1860.8352,1885.3662,319.16046,320.54526,403.2402,402.69122,2018-11-25 09:49:47.784000397
38.81315,-120.58012,2018-11-25 09:49:55.383998871,0.0016940879999999998,0.0029412305,170.8712,214.76239,58.720135,24.024109,1899.4358,1894.083,320.62183,321.71,402.7269,403.08148,2018-11-25 09:49:55.383998871
38.88025,-121.15324,2018-11-25 09:49:55.583999395,0.001210907,0.005127423,116.070496,135.72124,58.97059599999999,24.230698,1876.204,1895.3826,319.62915,320.9994200000001,402.24707,402.08768,2018-11-25 09:49:55.583999395
38.946728,-121.744255,2018-11-25 09:49:55.784000397,0.0013468509,0.0044654757,113.644325,125.74732,58.775185,24.147642,1911.1746,1907.1132,321.43777,322.72485,402.94623,402.61655,2018-11-25 09:49:55.784000397
38.78514000000001,-121.6386,2018-11-25 21:11:39.583999395,0.00026946756,0.0069302036,106.410736,135.59264,59.824074,24.809101,1970.7335,1942.5258,321.02518,322.42075,407.513,406.34268,2018-11-25 21:11:39.583999395
38.876198,-121.055565,2018-11-25 21:11:39.784000397,0.0003346112,0.0072197276,104.73025,132.45815,59.722393,24.731396,1940.4652,1927.188,320.7638,322.14465,405.6633,404.98257,2018-11-25 21:11:39.784000397
38.967236,-120.446686,2018-11-25 21:11:39.984001160,0.0004125868,0.0067289043000000005,99.045746,124.30929,56.780537,23.91252,1899.4893,1903.1748,319.75595,321.11777,403.64032,403.32733,2018-11-25 21:11:39.984001160
39.252136,-121.77662,2018-11-25 21:11:47.583999395,0.000287122,0.006862905,103.10396,131.64972,59.43081,24.633982,1940.3942,1934.4523,320.77005,322.1595200000001,405.57205,405.0947,2018-11-25 21:11:47.583999395
39.343567,-121.18978,2018-11-25 21:11:47.784000397,0.00038430063,0.007450054,105.44108,134.23524,59.966534,24.696938,1950.9349,1928.294,321.56863,322.9527,405.76593,404.5855,2018-11-25 21:11:47.784000397
39.434933,-120.57684,2018-11-25 21:11:47.984001160,0.00040963985,0.006372421999999999,103.05571,120.33263999999998,57.90291600000001,25.020203,1906.8755,1901.4111,319.44324,315.80316,403.6071,403.19806,2018-11-25 21:11:47.984001160
39.718983,-121.91617,2018-11-25 21:11:55.583999395,0.0003275519,0.006024171,99.81905,127.0875,57.96166,24.165588,1908.1011,1925.3788,321.08304,322.4859,402.6094,403.4723,2018-11-25 21:11:55.583999395
39.81084,-121.3254,2018-11-25 21:11:55.784000397,0.00034915653,0.0065894704,102.546875,126.589,58.129642,24.233812,1907.6604,1915.4031,319.96796,321.33127,404.00455,403.9748,2018-11-25 21:11:55.784000397
39.90262,-120.70843,2018-11-25 21:11:55.984001160,0.000435002,0.006677148000000001,106.81976,129.07928,57.77114,23.904156,1957.7655,1917.2395,321.80493,323.11496,406.62402,404.47913,2018-11-25 21:11:55.984001160
40.27806,-121.46221,2018-11-25 21:12:03.783999920,0.00031721694,0.006722745,94.69115,123.51577,59.01677700000001,24.307951,1898.9307,1906.7651,319.5842600000001,320.945,404.34814,403.88498,2018-11-25 21:12:03.783999920
40.370213,-120.8411,2018-11-25 21:12:03.983999968,0.00038954738,0.0062990086,106.304634,127.24134,58.166573,24.122519,1964.2745,1918.8098,321.23926,322.56915,406.6581,404.56198,2018-11-25 21:12:03.983999968
40.419743,-121.11693,2018-11-26 09:30:36.984001160,0.0016624378,0.004356144,108.835495,121.35448,52.98794,24.556955,1889.8438,1865.686,319.80405,315.8484,402.34647,402.92734,2018-11-26 09:30:36.984001160
39.878666,-120.333496,2018-11-26 09:30:44.784000397,0.0013413598,0.003276442,114.11929,121.28699,53.2158,23.668703,1910.2075,1894.2872,320.81842,321.876,407.25894,403.1176,2018-11-26 09:30:44.784000397
39.951088,-121.22269,2018-11-26 09:30:44.984001160,0.0015749705,0.003840635,102.09347,123.32705,53.994064,23.596743,1875.4635,1892.6162,319.58994,320.97888,404.2654,403.47192,2018-11-26 09:30:44.984001160
39.40996,-120.44501,2018-11-26 09:30:52.784000397,0.0013732195,0.0042467327,105.46882,119.11388,53.878780000000006,24.823769,1896.1166,1867.5392,320.21597,315.8133,404.75763,403.2716,2018-11-26 09:30:52.784000397
39.48232700000001,-121.32787,2018-11-26 09:30:52.984001160,0.0016456926999999998,0.004651267,107.07871000000002,125.30838,55.14835400000001,23.916063,1881.6445,1893.258,320.73602,322.03436,403.55295,403.11487,2018-11-26 09:30:52.984001160
38.941277,-120.55546,2018-11-26 09:31:00.783999920,0.0012906692,0.0037835708,102.49077,123.47778,53.26896,23.649231,1883.2257,1893.8408,319.7242700000001,321.10864,403.43585,403.11066,2018-11-26 09:31:00.783999920
39.01358,-121.43235,2018-11-26 09:31:00.983999968,0.0015578126,0.004235216,103.77107,119.26612,53.473377,23.469074,1873.8969,1891.6514,318.95206,320.4089,402.86584,402.95157,2018-11-26 09:31:00.983999968
38.791595,-121.58617,2018-11-26 20:52:49.984001160,0.002046435,0.0050271302,110.89068,142.55757,55.979427,24.027575,1861.2626,1882.8181,315.08463,316.49896,400.9028,401.83804,2018-11-26 20:52:49.984001160
38.90564000000001,-121.00923,2018-11-26 20:52:50.183998108,0.0017119152,0.008128469000000001,118.54635,169.61882,52.38446,23.293526,1804.4667,1874.0155,315.18155,316.95398,401.97977,402.6092,2018-11-26 20:52:50.183998108
39.014084,-120.44671,2018-11-26 20:52:50.383998871,0.001660809,0.006976571,126.97318,147.28214,51.753193,23.396889,1865.9086,1893.682,317.56952,319.2145700000001,400.64798,402.56155,2018-11-26 20:52:50.383998871
39.253357,-121.75491,2018-11-26 20:52:57.984001160,0.0017320683,0.0045251274,100.770874,118.83875,49.5329,22.239952,1767.2035,1826.551,312.03864,313.14783,401.65552,402.04813,2018-11-26 20:52:57.984001160
39.36814,-121.17438500000002,2018-11-26 20:52:58.183998108,0.0020029643,0.0064590396,106.25201,135.0581,53.51850500000001,23.417664,1861.0682,1887.15,316.59906,317.96652,402.46487,402.81656,2018-11-26 20:52:58.183998108
39.477287,-120.60837,2018-11-26 20:52:58.383998871,0.0017563582999999998,0.006922716999999999,122.36687,141.93001999999996,52.54829399999999,24.5381,1830.5248,1836.9075,316.19598,315.8022,401.77588,402.7576,2018-11-26 20:52:58.383998871
39.71504,-121.92612,2018-11-26 20:53:05.984000206,0.0021903387,0.0057232208,107.34613,129.69058,52.79404399999999,22.908083,1878.928,1891.5391,318.7074,320.0359,403.0965,402.92416,2018-11-26 20:53:05.984000206
39.830666,-121.34192,2018-11-26 20:53:06.184000015,0.0018849707,0.008269668,102.36848,131.9704,53.968502,23.42595,1869.4182,1892.2842,317.143,318.55823,402.56348,402.77707,2018-11-26 20:53:06.184000015
39.940525,-120.77226,2018-11-26 20:53:06.383999825,0.001951419,0.0067120227000000005,163.21988000000005,153.24892,56.604214,23.850185,1902.1843,1896.401,319.8064,321.1788,402.6384,402.9963,2018-11-26 20:53:06.383999825
40.292957,-121.511536,2018-11-26 20:53:14.184000015,0.0021267526,0.00580442,110.967064,129.52951000000002,53.689354,23.54328,1867.1888,1893.9387,317.5089700000001,318.91763,402.6406,402.91125,2018-11-26 20:53:14.184000015
40.403584,-120.93821,2018-11-26 20:53:14.383999825,0.0019690816,0.0071015996,137.21663999999998,154.54439,53.176685,24.368706,1882.0419,1876.966,318.4522,315.83182,403.1552,403.11612,2018-11-26 20:53:14.383999825
40.374447,-121.49033,2018-11-27 09:11:41.784000397,0.00080524135,0.0058316966,96.0124,123.68113,46.848137,22.434345,1825.4257,1884.9575,312.68988,314.41757,401.39163,402.40952,2018-11-27 09:11:41.784000397
39.907444,-121.56068,2018-11-27 09:11:49.784000397,0.000741937,0.0066373814000000005,89.99562,121.20663,52.80936,23.354246,1825.6707,1882.6412,316.19254,317.79388,401.3322,402.2894,2018-11-27 09:11:49.784000397
39.44057,-121.63071399999998,2018-11-27 09:11:57.784000397,0.0010109900999999998,0.0048436043,93.74412,127.720085,52.542816,23.26984,1884.1307,1902.6534,317.75638,319.27377,403.67014,403.43817,2018-11-27 09:11:57.784000397
38.97344,-121.7014,2018-11-27 09:12:05.783999920,0.00094808673,0.0043589836,96.29741,123.4104,52.12674000000001,23.159994,1890.6398,1899.9686,319.26196,320.67554,401.95795,402.4851,2018-11-27 09:12:05.783999920
40.32794000000001,-121.668236,2018-11-27 10:52:07.984000206,0.0017916635000000004,0.0041455585,148.36539,169.0624,53.387238,23.261084,1946.3503,1899.8558,322.378,323.10034,401.94635,402.87143,2018-11-27 10:52:07.984000206
39.88784,-121.90906499999998,2018-11-27 10:52:15.984000206,0.0013748298000000002,0.00404123,113.17841,126.45015,53.672386,23.240070000000006,2006.515,1936.6763,321.8221,323.0459600000001,404.46014,403.70117,2018-11-27 10:52:15.984000206
39.4473,-122.146225,2018-11-27 10:52:23.983999252,0.0013791886,0.004205769,81.76597,119.26195,51.67599000000001,22.74384,1887.9066,1901.3612,317.45346,318.96558,404.386,403.91653,2018-11-27 10:52:23.983999252
38.674774,-121.3465,2018-11-27 20:34:00.783999920,0.0008034835000000001,0.0041043754,203.41357,218.392,52.4441,23.08488,1868.6626,1893.5516,317.80533,319.58694,401.83945,402.83383,2018-11-27 20:34:00.783999920
38.869038,-120.506546,2018-11-27 20:34:00.983999968,0.0017952893,0.0031697862,177.67682,155.16693,56.62305500000001,23.960108,2004.6232,1812.7852,319.83832,321.2069,401.77936,402.56335,2018-11-27 20:34:00.983999968
39.128906,-121.544716,2018-11-27 20:34:08.784000397,0.00060895015,0.006011806,142.1493,269.56763,54.39486,23.464865,1894.6385,1897.4711,317.14725,319.14203,399.89935,402.2565,2018-11-27 20:34:08.784000397
39.32479,-120.69987,2018-11-27 20:34:08.984000206,0.0005654568700000001,0.0010019765,210.97083,131.37416000000002,58.95285,23.907345,1866.2096,1895.9045,319.2687,318.2859200000001,401.5583,402.2858,2018-11-27 20:34:08.984000206
39.582836,-121.74548,2018-11-27 20:34:16.784000397,0.0008453965400000001,0.004837346,96.68651,152.41325,67.76743,27.160603,1856.7395,1905.1425,318.56366,320.0658,400.8013,402.1121,2018-11-27 20:34:16.784000397
39.780365,-120.89571,2018-11-27 20:34:16.983999252,0.0008393631,0.0023512053,133.05467,157.48564,57.366257,23.760447,1911.5563,1891.6683,318.20593,320.03885,400.71756,402.9594,2018-11-27 20:34:16.983999252
40.0362,-121.948906,2018-11-27 20:34:24.784000397,0.0007742728299999999,0.005785439,101.38716,179.91362,57.154680000000006,23.688938,1918.9224,1908.2565,321.8298,323.00153,403.3249,403.01025,2018-11-27 20:34:24.784000397
40.235477,-121.094025,2018-11-27 20:34:24.983999252,0.0007160949,0.0058691446,97.90471,144.53577,58.99766,23.94762,1884.24,1897.5516,319.3168,320.75806,402.49634,402.91608,2018-11-27 20:34:24.983999252
39.8069,-120.309326,2018-11-28 10:33:28.384000778,0.00044183235,0.0010458378,145.08548000000005,158.95424,52.938484,24.512743,1908.0546,1858.9814,318.70245,315.85413,400.999,403.24628,2018-11-28 10:33:28.384000778
40.05264,-121.3969,2018-11-28 10:33:28.583999395,0.0005465907,0.0052710683,114.835396,146.11462,54.90835600000001,23.479477,1886.6354,1901.7816,317.41824,319.0490700000001,399.7767,402.3026,2018-11-28 10:33:28.583999395
39.358124,-120.526146,2018-11-28 10:33:36.383998871,0.0009696304,0.0028845968,143.49918,139.80307,53.383564,23.665884,1874.0464,1891.5533,317.0765,319.5883,401.92496,403.00916,2018-11-28 10:33:36.383998871
39.60139,-121.60756,2018-11-28 10:33:36.583999395,0.00039057262,0.0038537285,133.12296,157.45903,53.637062,23.193853,1864.265,1894.5725,315.2256,317.55338,397.315,401.38242,2018-11-28 10:33:36.583999395
38.909042,-120.74003,2018-11-28 10:33:44.383998871,0.0007361575,0.0020307116,206.09859,171.31068,53.852318,23.719807,1946.7744,1881.5472,320.08182,321.3639,401.19818,402.95563,2018-11-28 10:33:44.383998871
